session,ts_ms,action,gross_bps,net_bps,mid,spread_bps,pred_raw,calibrated,exec_ready
20260818-215200,1787089923255,BUY,0.0,-4.6658,64580.55,0.015485,0.2268833651354773,0.06913311378290628,False
20260818-215200,1787089923106,BUY,0.0,-4.6658,64580.55,0.015485,0.02795877987807932,0.06913311378290628,False
20260818-215200,1787089923357,BUY,0.0,-4.6658,64580.55,0.015485,0.026680771847007845,0.06913311378290628,False
20260818-215200,1787089923459,BUY,0.0,-4.6658,64580.55,0.015485,0.025579422010055308,0.06913311378290628,False
20260818-215200,1787089923561,BUY,0.0,-4.6658,64580.55,0.015485,0.028366764686207302,0.06913311378290628,False
20260818-215200,1787089923663,BUY,0.0,-4.6658,64580.55,0.015485,0.029768652237914528,0.06913311378290628,False
20260818-215200,1787089923765,BUY,0.0,-4.6658,64580.55,0.015485,0.03759635097261821,0.06913311378290628,False
20260818-215200,1787089923867,BUY,0.0,-4.6658,64580.55,0.015485,0.028436777482194253,0.06913311378290628,False
20260818-215200,1787089923969,BUY,0.0,-4.6658,64580.55,0.015485,0.02763128435137302,0.06913311378290628,False
20260818-215200,1787089924071,BUY,0.0,-4.6658,64580.55,0.015485,0.033524401602460896,0.06913311378290628,False
20260818-215200,1787089924173,BUY,0.0,-4.6658,64580.55,0.015485,0.033043979674734325,0.06913311378290628,False
20260818-215200,1787089924275,BUY,0.0,-4.6658,64580.55,0.015485,0.035119347945377244,0.06913311378290628,False
20260818-215200,1787089924377,BUY,0.0,-4.6658,64580.55,0.015485,0.026949175961277605,0.06913311378290628,False
20260818-215200,1787089924244,BUY,0.0,-4.6658,64580.55,0.015485,-0.02816394396542382,0.06913311378290628,False
20260818-215200,1787089924479,BUY,0.0,-4.6658,64580.55,0.015485,-0.022861945337926903,0.06913311378290628,False
20260818-215200,1787089924581,BUY,0.0,-4.6658,64580.55,0.015485,-0.027072044470798196,0.06913311378290628,False
20260818-215200,1787089924683,BUY,0.0,-4.6658,64580.55,0.015485,-0.026399722357247912,0.06913311378290628,False
20260818-215200,1787089924785,BUY,0.0,-4.6658,64580.55,0.015485,-0.030314502999556014,0.06913311378290628,False
20260818-215200,1787089924887,BUY,0.0,-4.6658,64580.55,0.015485,-0.031390745327842196,0.06913311378290628,False
20260818-215200,1787089924989,BUY,0.0,-4.6658,64580.55,0.015485,-0.03217280277493245,0.06913311378290628,False
20260818-215200,1787089925091,BUY,0.0,-4.6658,64580.55,0.015485,-0.028942562576793895,0.06913311378290628,False
20260818-215200,1787089925193,BUY,0.0,-4.6658,64580.55,0.015485,-0.032177615016175276,0.06913311378290628,False
20260818-215200,1787089925295,BUY,0.0,-4.6658,64580.55,0.015485,-0.02461586568911317,0.06913311378290628,False
20260818-215200,1787089925397,BUY,0.0,-4.6658,64580.55,0.015485,-0.024725733283070428,0.06913311378290628,False
20260818-215200,1787089925499,BUY,0.0,-4.6658,64580.55,0.015485,-0.02933837858042182,0.06913311378290628,False
20260818-215200,1787089925601,BUY,0.0,-4.6658,64580.55,0.015485,-0.026117285829082848,0.06913311378290628,False
20260818-215200,1787089925703,BUY,0.0,-4.6658,64580.55,0.015485,-0.023285142089953637,0.06913311378290628,False
20260818-215200,1787089925805,BUY,0.0,-4.6658,64580.55,0.015485,-0.028632081877764615,0.06913311378290628,False
20260818-215200,1787089925907,BUY,0.0,-4.6658,64580.55,0.015485,-0.025248448116947986,0.06913311378290628,False
20260818-215200,1787089926009,BUY,0.0,-4.6658,64580.55,0.015485,-0.018986905910016783,0.06913311378290628,False
20260818-215200,1787089925945,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06856669538161647,-0.030626521207023683,False
20260818-215200,1787089926111,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06830008271330318,-0.030626521207023683,False
20260818-215200,1787089926213,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07276924599733553,-0.030626521207023683,False
20260818-215200,1787089926315,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06212453909611343,-0.030626521207023683,False
20260818-215200,1787089926282,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0638258803614718,-0.030626521207023683,False
20260818-215200,1787089926417,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06069909848157368,-0.030626521207023683,False
20260818-215200,1787089926519,SELL,-0.0,-4.6658,64580.55,0.015485,-0.05368080280989457,-0.030626521207023683,False
20260818-215200,1787089926400,SELL,-0.0,-4.6658,64580.55,0.015485,-0.05950243665665772,-0.030626521207023683,False
20260818-215200,1787089926621,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06164378143742205,-0.030626521207023683,False
20260818-215200,1787089926723,SELL,-0.0,-4.6658,64580.55,0.015485,-0.05967379228538455,-0.030626521207023683,False
20260818-215200,1787089926825,SELL,-0.0,-4.6658,64580.55,0.015485,-0.054117022838136075,-0.030626521207023683,False
20260818-215200,1787089926927,SELL,-0.0,-4.6658,64580.55,0.015485,-0.061335643793706984,-0.030626521207023683,False
20260818-215200,1787089927029,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06100646050074282,-0.030626521207023683,False
20260818-215200,1787089927131,SELL,-0.0,-4.6658,64580.55,0.015485,-0.05719552621988383,-0.030626521207023683,False
20260818-215200,1787089927022,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08220019206112289,-0.030626521207023683,False
20260818-215200,1787089927233,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06915820329062733,-0.030626521207023683,False
20260818-215200,1787089927335,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08738759227419118,-0.030626521207023683,False
20260818-215200,1787089927437,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08601596274865081,-0.030626521207023683,False
20260818-215200,1787089927539,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0873385553130604,-0.030626521207023683,False
20260818-215200,1787089927641,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08531860818840414,-0.030626521207023683,False
20260818-215200,1787089927743,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08610628285792471,-0.030626521207023683,False
20260818-215200,1787089927845,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08800838233753489,-0.030626521207023683,False
20260818-215200,1787089927811,SELL,-0.0,-4.6658,64580.55,0.015485,-0.10817671734684536,-0.030626521207023683,False
20260818-215200,1787089927947,SELL,-0.0,-4.6658,64580.55,0.015485,-0.10304587485844557,-0.030626521207023683,False
20260818-215200,1787089928049,SELL,-0.0,-4.6658,64580.55,0.015485,-0.10182508300417009,-0.030626521207023683,False
20260818-215200,1787089927910,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08960497365268033,-0.030626521207023683,False
20260818-215200,1787089928151,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0890682266443586,-0.030626521207023683,False
20260818-215200,1787089928087,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07805086260724942,-0.030626521207023683,False
20260818-215200,1787089928253,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07617711890064621,-0.030626521207023683,False
20260818-215200,1787089928355,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07597570954907612,-0.030626521207023683,False
20260818-215200,1787089928457,SELL,-0.0,-4.6658,64580.55,0.015485,-0.06788966010924963,-0.030626521207023683,False
20260818-215200,1787089928559,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07419617712521515,-0.030626521207023683,False
20260818-215200,1787089928661,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07946644913621675,-0.030626521207023683,False
20260818-215200,1787089928763,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0741540443711704,-0.030626521207023683,False
20260818-215200,1787089928865,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07658315894048512,-0.030626521207023683,False
20260818-215200,1787089928967,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07950592750009428,-0.030626521207023683,False
20260818-215200,1787089929069,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07735735927206516,-0.030626521207023683,False
20260818-215200,1787089929171,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07407588770008428,-0.030626521207023683,False
20260818-215200,1787089929273,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07589138969874659,-0.030626521207023683,False
20260818-215200,1787089929375,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07711400386101636,-0.030626521207023683,False
20260818-215200,1787089929477,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08313148929030373,-0.030626521207023683,False
20260818-215200,1787089929400,SELL,-0.0,-4.6658,64580.55,0.015485,-0.1031259652349657,-0.030626521207023683,False
20260818-215200,1787089929579,SELL,-0.0,-4.6658,64580.55,0.015485,-0.10483838958793751,-0.030626521207023683,False
20260818-215200,1787089929681,SELL,-0.0,-4.6658,64580.55,0.015485,-0.09738686085579179,-0.030626521207023683,False
20260818-215200,1787089929587,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08032135018321235,-0.030626521207023683,False
20260818-215200,1787089929783,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08014554054736017,-0.030626521207023683,False
20260818-215200,1787089929885,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07799679370595763,-0.030626521207023683,False
20260818-215200,1787089929987,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07576538811518724,-0.030626521207023683,False
20260818-215200,1787089930089,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07810223521764531,-0.030626521207023683,False
20260818-215200,1787089930191,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0789711477273008,-0.030626521207023683,False
20260818-215200,1787089930293,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08132464211840956,-0.030626521207023683,False
20260818-215200,1787089930395,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08228125556139215,-0.030626521207023683,False
20260818-215200,1787089930497,SELL,-0.0,-4.6658,64580.55,0.015485,-0.077754444517729,-0.030626521207023683,False
20260818-215200,1787089930599,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0783541010254441,-0.030626521207023683,False
20260818-215200,1787089930701,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07435251639771284,-0.030626521207023683,False
20260818-215200,1787089930803,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07107467079539603,-0.030626521207023683,False
20260818-215200,1787089930905,SELL,-0.0,-4.6658,64580.55,0.015485,-0.08080072481824191,-0.030626521207023683,False
20260818-215200,1787089931007,SELL,-0.0,-4.6658,64580.55,0.015485,-0.0725827599325784,-0.030626521207023683,False
20260818-215200,1787089931109,SELL,-0.0,-4.6658,64580.55,0.015485,-0.07545458944798217,-0.030626521207023683,False
20260818-215200,1787089930995,SELL,-0.0,-4.6658,64580.55,0.015485,-0.09450597481312611,-0.030626521207023683,False
20260818-215200,1787089931211,SELL,-0.0,-4.6658,64580.55,0.015485,-0.09000653807060527,-0.030626521207023683,False
20260818-215200,1787089931313,SELL,-0.0,-4.6658,64580.55,0.015485,-0.09220881145450527,-0.030626521207023683,False
20260818-215200,1787089931415,SELL,-0.0,-4.6658,64580.55,0.015485,-0.09163451088124624,-0.030626521207023683,False
20260818-215200,1787089931474,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2251267441504568,-0.030626521207023683,False
20260818-215200,1787089931517,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23738404515655592,-0.030626521207023683,False
20260818-215200,1787089931619,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23100343208096957,-0.030626521207023683,False
20260818-215200,1787089931492,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2510991263351255,-0.030626521207023683,False
20260818-215200,1787089931721,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2470538047009168,-0.030626521207023683,False
20260818-215200,1787089931823,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24429161421926976,-0.030626521207023683,False
20260818-215200,1787089931699,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2556985825918457,-0.030626521207023683,False
20260818-215200,1787089931925,SELL,-0.0,-4.6658,64580.55,0.015485,-0.24495183457391395,-0.030626521207023683,False
20260818-215200,1787089932027,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25165276410717446,-0.030626521207023683,False
20260818-215200,1787089931958,SELL,-0.0,-4.6658,64580.55,0.015485,-0.263402329987152,-0.030626521207023683,False
20260818-215200,1787089932129,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25628873592306306,-0.030626521207023683,False
20260818-215200,1787089932231,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25682332771410327,-0.030626521207023683,False
20260818-215200,1787089932333,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26349448800161973,-0.030626521207023683,False
20260818-215200,1787089932435,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2543284868163536,-0.030626521207023683,False
20260818-215200,1787089932537,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2451151866764652,-0.030626521207023683,False
20260818-215200,1787089932639,SELL,-0.0,-4.6658,64580.55,0.015485,-0.264969774582204,-0.030626521207023683,False
20260818-215200,1787089932530,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2710895791632409,-0.030626521207023683,False
20260818-215200,1787089932741,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26894367650706436,-0.030626521207023683,False
20260818-215200,1787089932843,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26712066998231127,-0.030626521207023683,False
20260818-215200,1787089932945,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2668557823364904,-0.030626521207023683,False
20260818-215200,1787089932860,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26682198997772005,-0.030626521207023683,False
20260818-215200,1787089933047,SELL,-0.0,-4.6658,64580.55,0.015485,-0.25707613389575507,-0.030626521207023683,False
20260818-215200,1787089933149,SELL,-0.0,-4.6658,64580.55,0.015485,-0.23463507364972053,-0.030626521207023683,False
20260818-215200,1787089933008,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26543659087397004,-0.030626521207023683,False
20260818-215200,1787089933251,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2683041263351709,-0.030626521207023683,False
20260818-215200,1787089933353,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2542154668645061,-0.030626521207023683,False
20260818-215200,1787089933455,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2615986825945292,-0.030626521207023683,False
20260818-215200,1787089933348,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27232641816127284,-0.030626521207023683,False
20260818-215200,1787089933557,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2702560538715742,-0.030626521207023683,False
20260818-215200,1787089933659,SELL,-0.0,-4.6658,64580.55,0.015485,-0.26841568412578504,-0.030626521207023683,False
20260818-215200,1787089933761,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2754551855285406,-0.030626521207023683,False
20260818-215200,1787089933863,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27042559884451395,-0.030626521207023683,False
20260818-215200,1787089933723,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2830249738360449,-0.030626521207023683,False
20260818-215200,1787089933965,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27702763591411067,-0.030626521207023683,False
20260818-215200,1787089934067,SELL,-0.0,-4.6658,64580.55,0.015485,-0.28255082149789873,-0.030626521207023683,False
20260818-215200,1787089934169,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2819244800144101,-0.030626521207023683,False
20260818-215200,1787089934271,SELL,-0.0,-4.6658,64580.55,0.015485,-0.267057057437413,-0.030626521207023683,False
20260818-215200,1787089934373,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27855940771149706,-0.030626521207023683,False
20260818-215200,1787089934475,SELL,-0.0,-4.6658,64580.55,0.015485,-0.27450643328155483,-0.030626521207023683,False
20260818-215200,1787089934577,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2890079606270071,-0.030626521207023683,False
20260818-215200,1787089934459,SELL,-0.0,-4.6658,64580.55,0.015485,-0.295700103984975,-0.030626521207023683,False
20260818-215200,1787089934679,SELL,-0.0,-4.6658,64580.55,0.015485,-0.294153591123354,-0.030626521207023683,False
20260818-215200,1787089934781,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2743843373046145,-0.030626521207023683,False
20260818-215200,1787089934883,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2832981031648308,-0.030626521207023683,False
20260818-215200,1787089934800,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2926234913712236,-0.030626521207023683,False
20260818-215200,1787089934985,SELL,-0.0,-4.6658,64580.55,0.015485,-0.29227542583827987,-0.030626521207023683,False
20260818-215200,1787089935087,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2929486355613187,-0.030626521207023683,False
20260818-215200,1787089935189,SELL,-0.0,-4.6658,64580.55,0.015485,-0.29187742795577437,-0.030626521207023683,False
20260818-215200,1787089935291,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2907592613511994,-0.030626521207023683,False
20260818-215200,1787089935393,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2934428626638677,-0.030626521207023683,False
20260818-215200,1787089935495,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2895052973829793,-0.030626521207023683,False
20260818-215200,1787089935597,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2863694486212727,-0.030626521207023683,False
20260818-215200,1787089935699,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2831063982000149,-0.030626521207023683,False
20260818-215200,1787089935801,SELL,-0.0,-4.6658,64580.55,0.015485,-0.28831139248242105,-0.030626521207023683,False
20260818-215200,1787089935657,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2982637546314311,-0.030626521207023683,False
20260818-215200,1787089935903,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2927306790122853,-0.030626521207023683,False
20260818-215200,1787089936005,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2887733876097523,-0.030626521207023683,False
20260818-215200,1787089936107,SELL,-0.0,-4.6658,64580.55,0.015485,-0.303878194649776,-0.030626521207023683,False
20260818-215200,1787089936000,SELL,-0.0,-4.6658,64580.55,0.015485,-0.30987928744668564,-0.030626521207023683,False
20260818-215200,1787089936209,SELL,-0.0,-4.6658,64580.55,0.015485,-0.30930014451884796,-0.030626521207023683,False
20260818-215200,1787089936311,SELL,-0.0,-4.6658,64580.55,0.015485,-0.30517025795727154,-0.030626521207023683,False
20260818-215200,1787089936413,SELL,-0.0,-4.6658,64580.55,0.015485,-0.30930488317814314,-0.030626521207023683,False
20260818-215200,1787089936515,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2957552324772675,-0.030626521207023683,False
20260818-215200,1787089936617,SELL,-0.0,-4.6658,64580.55,0.015485,-0.3053440956868028,-0.030626521207023683,False
20260818-215200,1787089936719,SELL,-0.0,-4.6658,64580.55,0.015485,-0.3043638317829123,-0.030626521207023683,False
20260818-215200,1787089936821,SELL,-0.0,-4.6658,64580.55,0.015485,-0.30577338546989413,-0.030626521207023683,False
20260818-215200,1787089936923,SELL,-0.0,-4.6658,64580.55,0.015485,-0.3108510847505657,-0.030626521207023683,False
20260818-215200,1787089937025,SELL,-0.0,-4.6658,64580.55,0.015485,-0.2983330800833191,-0.030626521207023683,False
