session,ts_ms,action,gross_bps
20260818-215200,1787089960383,SELL,-0.0
20260818-215200,1787089960485,SELL,-0.0
20260818-215200,1787089960587,SELL,-0.0
20260818-215200,1787089960689,SELL,-0.0
20260818-215200,1787089960791,SELL,-0.0
20260818-215200,1787089960893,SELL,-0.0
20260818-215200,1787089960800,SELL,-0.0
20260818-215200,1787089960995,SELL,-0.0
20260818-215200,1787089961097,SELL,-0.0
20260818-215200,1787089961199,SELL,-0.0
20260818-215200,1787089961301,SELL,-0.0
20260818-215200,1787089961403,SELL,-0.0
20260818-215200,1787089961505,SELL,-0.0
20260818-215200,1787089961467,SELL,-0.0
20260818-215200,1787089961607,SELL,-0.0
20260818-215200,1787089961709,SELL,-0.0
20260818-215200,1787089961600,SELL,-0.0
20260818-215200,1787089961811,SELL,-0.0
20260818-215200,1787089961913,SELL,-0.0
20260818-215200,1787089962015,SELL,-0.0
20260818-215200,1787089962117,SELL,-0.0
20260818-215200,1787089961995,SELL,-0.0
20260818-215200,1787089962219,SELL,-0.0
20260818-215200,1787089962321,SELL,-0.0
20260818-215200,1787089962200,SELL,-0.0
20260818-215200,1787089962423,SELL,-0.0
20260818-215200,1787089962525,SELL,-0.0
20260818-215200,1787089962412,SELL,-0.0
20260818-215200,1787089962627,SELL,-0.0
20260818-215200,1787089962557,SELL,-0.0
20260818-215200,1787089962729,SELL,-0.0
20260818-215200,1787089962831,SELL,-0.0
20260818-215200,1787089962933,SELL,-0.0
20260818-215200,1787089963035,SELL,-0.0
20260818-215200,1787089963137,SELL,-0.0
20260818-215200,1787089963017,SELL,-0.0
20260818-215200,1787089963239,SELL,-0.0
20260818-215200,1787089963341,SELL,-0.0
20260818-215200,1787089963443,SELL,-0.0
20260818-215200,1787089963400,SELL,-0.0
20260818-215200,1787089963545,SELL,-0.0
20260818-215200,1787089963499,SELL,-0.0
20260818-215200,1787089963647,SELL,-0.0
20260818-215200,1787089963600,SELL,-0.0
20260818-215200,1787089963749,SELL,-0.0
20260818-215200,1787089963851,SELL,-0.0
20260818-215200,1787089963743,SELL,-0.0
20260818-215200,1787089963953,SELL,-0.0
20260818-215200,1787089964055,SELL,-0.0
20260818-215200,1787089963957,SELL,-0.0
20260818-215200,1787089964157,SELL,-0.0
20260818-215200,1787089964259,SELL,-0.0
20260818-215200,1787089964361,SELL,-0.0
20260818-215200,1787089964463,SELL,-0.0
20260818-215200,1787089964372,SELL,-0.0
20260818-215200,1787089964565,SELL,-0.0
20260818-215200,1787089964667,SELL,-0.0
20260818-215200,1787089964769,SELL,-0.0
20260818-215200,1787089964871,SELL,-0.0
20260818-215200,1787089964973,SELL,-0.0
20260818-215200,1787089965075,SELL,-0.0
20260818-215200,1787089965177,SELL,-0.0
20260818-215200,1787089965279,SELL,-0.0
20260818-215200,1787089965200,SELL,-0.0
20260818-215200,1787089965381,SELL,-0.0
20260818-215200,1787089965483,SELL,-0.0
20260818-215200,1787089965585,SELL,-0.0
20260818-215200,1787089965687,SELL,-0.0
20260818-215200,1787089965789,SELL,-0.0
20260818-215200,1787089965891,SELL,-0.0
20260818-215200,1787089965993,SELL,-0.0
20260818-215200,1787089966095,SELL,-0.0
20260818-215200,1787089966197,SELL,-0.0
20260818-215200,1787089966299,SELL,-0.0
20260818-215200,1787089966401,SELL,-0.0
20260818-215200,1787089966503,SELL,-0.0
20260818-215200,1787089966605,SELL,-0.0
20260818-215200,1787089966538,SELL,-0.0
20260818-215200,1787089966707,SELL,-0.0
20260818-215200,1787089966809,SELL,-0.0
20260818-215200,1787089966911,SELL,-0.0
20260818-215200,1787089967013,SELL,-0.0
20260818-215200,1787089967115,SELL,-0.0
20260818-215200,1787089967217,SELL,-0.0
20260818-215200,1787089967319,SELL,-0.0
20260818-215200,1787089967421,SELL,-0.0
20260818-215200,1787089967523,SELL,-0.0
20260818-215200,1787089967625,SELL,-0.0
20260818-215200,1787089967727,SELL,-0.0
20260818-215200,1787089967829,SELL,-0.0
20260818-215200,1787089967931,SELL,-0.0
20260818-215200,1787089967800,SELL,-0.0
20260818-215200,1787089968033,SELL,-0.0
20260818-215200,1787089968135,SELL,-0.0
20260818-215200,1787089968237,SELL,-0.0
20260818-215200,1787089968339,SELL,-0.0
20260818-215200,1787089968200,SELL,-0.0
20260818-215200,1787089968441,SELL,-0.0
20260818-215200,1787089968543,SELL,-0.0
20260818-215200,1787089968645,SELL,-0.0
20260818-215200,1787089968747,SELL,-0.0
20260818-215200,1787089968849,SELL,-0.0
20260818-215200,1787089968951,SELL,-0.0
20260818-215200,1787089969053,SELL,-0.0
20260818-215200,1787089969036,SELL,-0.0
20260818-215200,1787089969155,SELL,-0.0
20260818-215200,1787089969083,SELL,-0.0
20260818-215200,1787089969257,SELL,-0.0
20260818-215200,1787089969200,SELL,-0.0
20260818-215200,1787089969359,SELL,-0.0
20260818-215200,1787089969304,SELL,-0.0
20260818-215200,1787089969461,SELL,-0.0
20260818-215200,1787089969563,SELL,-0.0
20260818-215200,1787089969665,SELL,-0.0
20260818-215200,1787089969574,SELL,-0.0
20260818-215200,1787089969767,SELL,-0.0
20260818-215200,1787089969869,SELL,-0.0
20260818-215200,1787089969800,SELL,-0.0
20260818-215200,1787089969971,SELL,-0.0
20260818-215200,1787089970073,SELL,-0.0
20260818-215200,1787089970175,SELL,-0.0
20260818-215200,1787089970098,SELL,-0.0
20260818-215200,1787089970277,SELL,-0.0
20260818-215200,1787089970379,SELL,-0.0
20260818-215200,1787089970481,SELL,-0.0
20260818-215200,1787089970583,SELL,-0.0
20260818-215200,1787089970685,SELL,-0.0
20260818-215200,1787089970787,SELL,-0.0
20260818-215200,1787089970889,SELL,-0.0
20260818-215200,1787089970991,SELL,-0.0
20260818-215200,1787089970848,SELL,-0.0
20260818-215200,1787089971093,SELL,-0.0
20260818-215200,1787089971195,SELL,-0.0
20260818-215200,1787089971297,SELL,-0.0
20260818-215200,1787089971399,SELL,2.616886972935575
20260818-215200,1787089971501,SELL,2.616886972935575
20260818-215200,1787089971603,SELL,2.616886972935575
20260818-215200,1787089971705,SELL,3.1743303517854833
20260818-215200,1787089971807,SELL,1.176824910906739
20260818-215200,1787089971909,SELL,1.176824910906739
20260818-215200,1787089972011,SELL,1.176824910906739
20260818-215200,1787089972113,SELL,1.176824910906739
20260818-215200,1787089972215,SELL,1.176824910906739
20260818-215200,1787089972317,SELL,1.176824910906739
20260818-215200,1787089972419,SELL,1.176824910906739
20260818-215200,1787089972521,SELL,1.176824910906739
20260818-215200,1787089972623,SELL,1.176824910906739
20260818-215200,1787089972725,SELL,1.176824910906739
20260818-215200,1787089972827,SELL,1.176824910906739
20260818-215200,1787089972929,SELL,1.176824910906739
20260818-215200,1787089973031,SELL,1.176824910906739
20260818-215200,1787089972886,SELL,1.176824910906739
20260818-215200,1787089973133,SELL,1.176824910906739
20260818-215200,1787089973235,SELL,1.176824910906739
20260818-215200,1787089973268,SELL,1.176824910906739
20260818-215200,1787089973269,SELL,1.176824910906739
20260818-215200,1787089973270,SELL,1.176824910906739
20260818-215200,1787089973271,SELL,1.176824910906739
20260818-215200,1787089973271,SELL,1.176824910906739
20260818-215200,1787089973271,SELL,1.176824910906739
20260818-215200,1787089973271,SELL,1.176824910906739
20260818-215200,1787089973272,SELL,1.176824910906739
20260818-215200,1787089973272,SELL,1.176824910906739
20260818-215200,1787089973272,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973275,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973276,SELL,1.176824910906739
20260818-215200,1787089973277,SELL,1.176824910906739
20260818-215200,1787089973277,SELL,1.176824910906739
20260818-215200,1787089973277,SELL,1.176824910906739
20260818-215200,1787089973277,SELL,1.176824910906739
20260818-215200,1787089973277,SELL,1.176824910906739
20260818-215200,1787089973277,SELL,1.176824910906739
20260818-215200,1787089973278,SELL,1.176824910906739
20260818-215200,1787089973278,SELL,1.176824910906739
20260818-215200,1787089973278,SELL,1.176824910906739
20260818-215200,1787089973284,SELL,1.176824910906739
20260818-215200,1787089973284,SELL,1.176824910906739
20260818-215200,1787089973286,SELL,1.176824910906739
20260818-215200,1787089973286,SELL,1.176824910906739
20260818-215200,1787089973286,SELL,1.176824910906739
20260818-215200,1787089973290,SELL,1.176824910906739
20260818-215200,1787089973290,SELL,1.176824910906739
20260818-215200,1787089973290,SELL,1.176824910906739
20260818-215200,1787089973294,SELL,1.176824910906739
20260818-215200,1787089973294,SELL,1.176824910906739
20260818-215200,1787089973294,SELL,1.176824910906739
20260818-215200,1787089973299,SELL,1.176824910906739
20260818-215200,1787089973299,SELL,1.176824910906739
20260818-215200,1787089973299,SELL,1.176824910906739
20260818-215200,1787089973299,SELL,1.176824910906739
20260818-215200,1787089973304,SELL,1.176824910906739
20260818-215200,1787089973305,SELL,1.176824910906739
20260818-215200,1787089973305,SELL,1.176824910906739
20260818-215200,1787089973305,SELL,1.176824910906739
20260818-215200,1787089973305,SELL,1.176824910906739
20260818-215200,1787089973305,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973307,SELL,1.176824910906739
20260818-215200,1787089973308,SELL,1.176824910906739
20260818-215200,1787089973308,SELL,1.176824910906739
20260818-215200,1787089973308,SELL,1.176824910906739
20260818-215200,1787089973308,SELL,1.176824910906739
20260818-215200,1787089973309,SELL,1.176824910906739
20260818-215200,1787089973309,SELL,1.176824910906739
20260818-215200,1787089973309,SELL,1.176824910906739
20260818-215200,1787089973309,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973313,SELL,1.176824910906739
20260818-215200,1787089973319,SELL,1.176824910906739
20260818-215200,1787089973324,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973334,SELL,1.176824910906739
20260818-215200,1787089973339,SELL,1.176824910906739
20260818-215200,1787089973340,SELL,1.176824910906739
20260818-215200,1787089973341,SELL,1.176824910906739
20260818-215200,1787089973346,SELL,1.176824910906739
20260818-215200,1787089973346,SELL,1.176824910906739
20260818-215200,1787089973346,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973358,SELL,1.176824910906739
20260818-215200,1787089973337,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973366,SELL,-1.440439008636537
20260818-215200,1787089973372,SELL,-1.440439008636537
20260818-215200,1787089973387,SELL,-1.440439008636537
20260818-215200,1787089973390,SELL,-1.440439008636537
20260818-215200,1787089973400,SELL,-1.440439008636537
20260818-215200,1787089973401,SELL,-1.440439008636537
20260818-215200,1787089973418,SELL,-1.440439008636537
20260818-215200,1787089973419,SELL,-1.440439008636537
20260818-215200,1787089973421,SELL,-1.440439008636537
20260818-215200,1787089973422,SELL,-1.440439008636537
20260818-215200,1787089973426,SELL,-1.440439008636537
20260818-215200,1787089973431,SELL,-1.440439008636537
20260818-215200,1787089973491,SELL,-1.440439008636537
20260818-215200,1787089973492,SELL,-1.440439008636537
20260818-215200,1787089973514,SELL,-1.440439008636537
20260818-215200,1787089973600,SELL,-1.440439008636537
20260818-215200,1787089973608,SELL,-1.440439008636537
20260818-215200,1787089973609,SELL,-1.440439008636537
20260818-215200,1787089973439,SELL,-1.9981397164336425
20260818-215200,1787089973614,SELL,-1.9981397164336425
20260818-215200,1787089973619,SELL,-1.9981397164336425
20260818-215200,1787089973624,SELL,-1.9981397164336425
20260818-215200,1787089973624,SELL,-1.9981397164336425
20260818-215200,1787089973624,SELL,-1.9981397164336425
20260818-215200,1787089973624,SELL,-1.9981397164336425
20260818-215200,1787089973624,SELL,-1.9981397164336425
20260818-215200,1787089973627,SELL,-1.9981397164336425
20260818-215200,1787089973627,SELL,-1.9981397164336425
20260818-215200,1787089973627,SELL,-1.9981397164336425
20260818-215200,1787089973627,SELL,-1.9981397164336425
20260818-215200,1787089973631,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973642,SELL,-1.9981397164336425
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973643,SELL,-1.4249482101019675
20260818-215200,1787089973646,SELL,-1.9981397164336425
20260818-215200,1787089973646,SELL,-1.9981397164336425
20260818-215200,1787089973646,SELL,-1.9981397164336425
20260818-215200,1787089973646,SELL,-1.9981397164336425
20260818-215200,1787089973653,SELL,-1.9981397164336425
20260818-215200,1787089973655,SELL,-1.9981397164336425
20260818-215200,1787089973655,SELL,-1.9981397164336425
20260818-215200,1787089973655,SELL,-1.9981397164336425
20260818-215200,1787089973655,SELL,-1.9981397164336425
20260818-215200,1787089973655,SELL,-1.9981397164336425
